time_seconds,voltage_mV
13.7660,0.144321
13.7680,0.140341
13.7700,0.113661
13.7720,0.080723
13.7740,0.053359
13.7760,0.076379
13.7780,0.001094
13.7800,-0.014710
13.7820,0.010360
13.7840,0.025111
13.7860,0.017320
13.7880,-0.019244
13.7900,-0.000709
13.7920,0.003599
13.7940,-0.018235
13.7960,-0.021106
13.7980,0.037105
13.8000,0.033920
13.8020,-0.006455
13.8040,0.019156
13.8060,-0.004536
13.8080,0.017460
13.8100,0.013094
13.8120,0.003509
13.8140,0.004509
13.8160,0.005338
13.8180,-0.025767
13.8200,0.057289
13.8220,-0.008905
13.8240,-0.028105
13.8260,-0.016070
13.8280,0.011733
13.8300,0.028995
13.8320,0.013707
13.8340,0.010450
13.8360,0.016337
13.8380,-0.010358
13.8400,0.007367
13.8420,0.004102
13.8440,0.009043
13.8460,-0.005291
13.8480,-0.016863
13.8500,-0.035695
13.8520,-0.025255
13.8540,-0.012585
13.8560,-0.028592
13.8580,0.031282
13.8600,0.030683
13.8620,-0.004641
13.8640,-0.017443
13.8660,0.055482
13.8680,0.001408
13.8700,0.005248
13.8720,0.016444
13.8740,0.006207
13.8760,0.022442
13.8780,-0.007310
13.8800,0.025465
13.8820,0.009697
13.8840,0.020210
13.8860,-0.020587
13.8880,-0.025404
13.8900,0.005492
13.8920,-0.013064
13.8940,-0.014040
13.8960,0.001247
13.8980,-0.015504
13.9000,-0.018806
13.9020,-0.054425
13.9040,0.000969
13.9060,-0.027141
13.9080,-0.017692
13.9100,0.007681
13.9120,-0.019920
13.9140,-0.025988
13.9160,0.011382
13.9180,0.005630
13.9200,-0.012387
13.9220,0.006011
13.9240,-0.011528
13.9260,0.000928
13.9280,-0.015508
13.9300,-0.013021
13.9320,-0.009504
13.9340,0.014448
13.9360,0.019739
13.9380,-0.005856
13.9400,0.022302
13.9420,0.002628
13.9440,0.003118
13.9460,0.018931
13.9480,0.005365
13.9500,-0.036215
13.9520,-0.006109
13.9540,0.021176
13.9560,0.001845
13.9580,0.006948
13.9600,0.029443
13.9620,-0.017554
13.9640,0.000362
13.9660,0.004077
13.9680,0.002922
13.9700,0.018227
13.9720,0.042755
13.9740,-0.003610
13.9760,0.001738
13.9780,-0.008859
13.9800,-0.002222
13.9820,0.008952
13.9840,0.004812
13.9860,0.023996
13.9880,-0.059950
13.9900,0.030527
13.9920,0.017555
13.9940,-0.018177
13.9960,-0.012146
13.9980,-0.024572
14.0000,0.034976
14.0020,-0.037250
14.0040,0.013730
14.0060,0.016087
14.0080,0.001937
14.0100,0.019055
14.0120,0.005425
14.0140,0.029839
14.0160,-0.006366
14.0180,-0.023158
14.0200,-0.023451
14.0220,-0.026218
14.0240,-0.024777
14.0260,0.021204
14.0280,0.024886
14.0300,-0.038499
14.0320,-0.022219
14.0340,-0.031967
14.0360,-0.032932
14.0380,0.019899
14.0400,-0.005904
14.0420,-0.024396
14.0440,0.017225
14.0460,-0.037943
14.0480,-0.007004
14.0500,-0.018283
14.0520,-0.033534
14.0540,-0.016371
14.0560,-0.001425
14.0580,-0.004531
14.0600,-0.020947
14.0620,0.007189
14.0640,-0.046012
14.0660,-0.018934
14.0680,0.055437
14.0700,-0.019993
14.0720,0.024342
14.0740,0.006899
14.0760,-0.007137
14.0780,-0.009802
14.0800,0.019270
14.0820,-0.016059
14.0840,-0.014312
14.0860,-0.003659
14.0880,-0.018275
14.0900,-0.050875
14.0920,-0.014193
14.0940,-0.006988
14.0960,-0.010384
14.0980,-0.040574
14.1000,-0.002583
14.1020,0.007782
14.1040,0.005997
14.1060,-0.003706
14.1080,-0.013623
14.1100,-0.021885
14.1120,0.004538
14.1140,-0.020764
14.1160,0.014659
14.1180,-0.014858
14.1200,0.016878
14.1220,-0.035038
14.1240,0.022370
14.1260,-0.015266
14.1280,-0.003987
14.1300,-0.006813
14.1320,-0.008260
14.1340,-0.043110
14.1360,-0.013392
14.1380,-0.001243
14.1400,0.043235
14.1420,0.005390
14.1440,-0.016813
14.1460,0.017813
14.1480,0.043555
14.1500,0.035012
14.1520,-0.009878
14.1540,0.010259
14.1560,0.005908
14.1580,0.012907
14.1600,-0.025127
14.1620,-0.024573
14.1640,0.017250
14.1660,0.006508
14.1680,-0.015287
14.1700,0.026502
14.1720,0.019840
14.1740,0.033481
14.1760,-0.010597
14.1780,0.004389
14.1800,-0.023060
14.1820,0.018515
14.1840,0.010838
14.1860,0.012966
14.1880,0.003986
14.1900,-0.024383
14.1920,-0.000688
14.1940,-0.007877
14.1960,-0.019295
14.1980,-0.018052
14.2000,0.030906
14.2020,0.002347
14.2040,-0.012266
14.2060,-0.040784
14.2080,0.007430
14.2100,0.005116
14.2120,0.013901
14.2140,-0.002549
14.2160,0.009047
14.2180,-0.029806
14.2200,0.016620
14.2220,0.016819
14.2240,0.018187
14.2260,-0.039363
14.2280,0.004163
14.2300,0.023047
14.2320,-0.018583
14.2340,-0.000405
14.2360,-0.035302
14.2380,0.011148
14.2400,-0.013001
14.2420,0.021101
14.2440,-0.024511
14.2460,-0.000676
14.2480,0.003047
14.2500,-0.026088
14.2520,-0.023695
14.2540,0.009204
14.2560,0.019188
14.2580,-0.003836
14.2600,-0.013943
14.2620,-0.014043
14.2640,-0.006192
14.2660,0.023557
14.2680,-0.013123
14.2700,-0.011780
14.2720,-0.000967
14.2740,-0.026608
14.2760,-0.018759
14.2780,0.014759
14.2800,0.011035
14.2820,0.032976
14.2840,-0.011076
14.2860,-0.012672
14.2880,-0.019812
14.2900,0.002195
14.2920,-0.009549
14.2940,0.010195
14.2960,0.016848
14.2980,0.001066
14.3000,-0.017386
14.3020,0.001567
14.3040,-0.016240
14.3060,0.002703
14.3080,0.013564
14.3100,0.030122
14.3120,0.022376
14.3140,0.068526
14.3160,0.069546
14.3180,0.064550
14.3200,0.088476
14.3220,0.063378
14.3240,0.119607
14.3260,0.115329
14.3280,0.138865
14.3300,0.153136
14.3320,0.159394
14.3340,0.136608
14.3360,0.129327
14.3380,0.139401
14.3400,0.073716
14.3420,0.111498
14.3440,0.064264
14.3460,0.040730
14.3480,0.020604
14.3500,-0.021235
14.3520,-0.004555
14.3540,0.017032
14.3560,0.009253
14.3580,-0.012530
14.3600,-0.026496
14.3620,-0.057575
14.3640,-0.064865
14.3660,-0.132034
14.3680,-0.172499
14.3700,1.198670
14.3720,-0.266079
14.3740,-0.206966
14.3760,-0.116874
14.3780,-0.060856
14.3800,0.014393
14.3820,0.002544
14.3840,0.015494
14.3860,0.031862
14.3880,-0.007276
14.3900,-0.000901
14.3920,0.003415
14.3940,0.020431
14.3960,0.008911
14.3980,0.012110
14.4000,-0.007273
14.4020,0.018343
14.4040,-0.047449
14.4060,0.001689
14.4080,0.022280
14.4100,-0.002682
14.4120,0.083079
14.4140,0.065733
14.4160,0.112356
14.4180,0.107229
14.4200,0.113299
14.4220,0.158822
14.4240,0.169266
14.4260,0.196815
14.4280,0.203252
14.4300,0.244291
14.4320,0.278681
14.4340,0.282120
14.4360,0.305919
14.4380,0.272770
14.4400,0.301177
14.4420,0.304560
14.4440,0.280785
14.4460,0.272597
14.4480,0.287746
14.4500,0.211964
14.4520,0.282900
14.4540,0.161236
14.4560,0.181010
14.4580,0.187973
14.4600,0.121337
14.4620,0.102536
14.4640,0.110198
14.4660,0.067399
14.4680,0.055629
14.4700,0.050592
14.4720,-0.001725
14.4740,-0.017842
14.4760,0.011997
14.4780,0.013488
14.4800,-0.004678
14.4820,0.027559
14.4840,-0.049273
14.4860,0.031167
14.4880,0.018762
14.4900,0.019611
14.4920,0.016578
14.4940,-0.016280
14.4960,-0.002473
14.4980,-0.043540
14.5000,-0.013386
14.5020,0.007663
14.5040,0.011443
14.5060,-0.009187
14.5080,0.005172
14.5100,-0.014964
14.5120,0.017039
14.5140,-0.003248
14.5160,0.037221
14.5180,0.008254
14.5200,-0.031617
14.5220,0.009609
14.5240,-0.011128
14.5260,0.013436
14.5280,-0.004355
14.5300,-0.019093
14.5320,-0.002855
14.5340,0.033466
14.5360,-0.037317
14.5380,0.010722
14.5400,-0.007099
14.5420,0.038271
14.5440,-0.017080
14.5460,0.013551
14.5480,0.049047
14.5500,0.025831
14.5520,0.014503
14.5540,0.002520
14.5560,0.011451
14.5580,-0.034633
14.5600,-0.013533
14.5620,0.005080
14.5640,-0.012814
14.5660,-0.012771
14.5680,0.010994
14.5700,-0.022270
14.5720,-0.018666
14.5740,-0.010529
14.5760,-0.010578
14.5780,-0.014371
14.5800,0.002617
14.5820,0.024409
14.5840,-0.026826
14.5860,0.001714
14.5880,0.009312
14.5900,-0.042051
14.5920,0.019593
14.5940,-0.014661
14.5960,0.020254
14.5980,-0.020528
14.6000,-0.001637
14.6020,-0.014366
14.6040,-0.024895
14.6060,0.003000
14.6080,0.002498
14.6100,0.032869
14.6120,0.041075
14.6140,-0.003412
14.6160,0.026930
14.6180,0.009782
14.6200,0.029555
14.6220,0.013511
14.6240,-0.000760
14.6260,0.028725
14.6280,0.042345
14.6300,-0.004336
14.6320,-0.019534
14.6340,-0.004438
14.6360,-0.000799
14.6380,0.015143
14.6400,-0.026321
14.6420,-0.010288
14.6440,0.003104
14.6460,-0.009595
14.6480,-0.004067
14.6500,-0.002109
14.6520,-0.008333
14.6540,0.004758
14.6560,-0.010351
14.6580,0.045033
14.6600,-0.014712
14.6620,-0.011135
14.6640,-0.003393
14.6660,0.005039
14.6680,-0.010634
14.6700,0.007656
14.6720,0.005412
14.6740,-0.035536
14.6760,0.004555
14.6780,0.022907
14.6800,0.031411
14.6820,0.025728
14.6840,-0.018446
14.6860,0.026954
14.6880,0.012961
14.6900,-0.000202
14.6920,-0.049338
14.6940,-0.017912
14.6960,-0.016216
14.6980,-0.011130
14.7000,-0.005058
14.7020,-0.007258
14.7040,-0.019329
14.7060,0.003023
14.7080,0.014755
14.7100,-0.011492
14.7120,0.016618
14.7140,-0.004336
14.7160,0.000298
14.7180,0.029357
14.7200,-0.067502
14.7220,-0.014888
14.7240,-0.042805
14.7260,-0.000195
14.7280,-0.012691
14.7300,0.017596
14.7320,-0.013842
14.7340,-0.016637
14.7360,0.026954
14.7380,-0.052392
14.7400,-0.025264
14.7420,0.022884
14.7440,-0.022456
14.7460,0.000406
14.7480,0.012307
14.7500,0.016739
14.7520,-0.000673
14.7540,0.016657
14.7560,0.009175
14.7580,0.007111
14.7600,-0.033333
14.7620,0.011830
14.7640,0.016129
14.7660,0.015580
14.7680,0.006156
14.7700,0.011640
14.7720,0.020342
14.7740,0.005370
14.7760,0.044374
14.7780,-0.000627
14.7800,0.024068
14.7820,-0.026321
14.7840,0.014465
14.7860,-0.015701
14.7880,-0.008137
14.7900,0.008871
14.7920,-0.004663
14.7940,-0.002019
14.7960,-0.017535
14.7980,0.001544
14.8000,0.021744
14.8020,0.016556
14.8040,0.006902
14.8060,0.019542
14.8080,-0.023251
14.8100,-0.008645
14.8120,0.007425
14.8140,0.033658
14.8160,-0.014619
14.8180,-0.007220
14.8200,-0.023607
14.8220,-0.009720
14.8240,-0.012156
14.8260,-0.012142
14.8280,0.010044
14.8300,-0.013039
14.8320,-0.022550
14.8340,-0.014726
14.8360,0.022809
14.8380,0.001645
14.8400,-0.044998
14.8420,0.005534
14.8440,-0.005475
14.8460,-0.016967
14.8480,0.024264
14.8500,0.011266
14.8520,-0.042554
14.8540,0.004269
14.8560,0.016672
14.8580,-0.017342
14.8600,-0.015090
14.8620,-0.034376
14.8640,0.001404
14.8660,-0.004850
14.8680,0.004433
14.8700,-0.024845
14.8720,-0.051268
14.8740,0.001599
14.8760,0.006353
14.8780,-0.013395
14.8800,-0.024113
14.8820,0.009742
14.8840,0.018096
14.8860,0.032713
14.8880,-0.018488
14.8900,0.021688
14.8920,-0.012832
14.8940,0.020316
14.8960,-0.005593
14.8980,-0.006478
14.9000,0.020671
14.9020,0.014201
14.9040,-0.010341
14.9060,0.020315
14.9080,0.000067
14.9100,0.028719
14.9120,-0.003690
14.9140,0.003630
14.9160,-0.013089
14.9180,-0.030090
14.9200,-0.030551
14.9220,0.015586
14.9240,0.020361
14.9260,0.024523
14.9280,0.006688
14.9300,-0.004958
14.9320,-0.035393
14.9340,0.008547
14.9360,-0.034284
14.9380,0.000601
14.9400,-0.004281
14.9420,-0.003432
14.9440,-0.031021
14.9460,-0.000920
14.9480,0.041347
14.9500,0.026853
14.9520,0.020140
14.9540,0.070085
14.9560,0.050627
14.9580,0.093142
14.9600,0.120050
14.9620,0.117068
14.9640,0.119543
14.9660,0.133832
14.9680,0.138574
14.9700,0.132982
14.9720,0.124322
14.9740,0.149443
14.9760,0.109123
14.9780,0.078473
14.9800,0.077440
14.9820,0.048978
14.9840,0.066176
14.9860,0.037300
14.9880,-0.055352
14.9900,0.025999
14.9920,0.001220
14.9940,-0.046100
14.9960,0.009857
14.9980,0.014453
15.0000,-0.035304
15.0020,-0.065136
15.0040,-0.144506
15.0060,-0.189288
15.0080,1.183040
15.0100,-0.232106
15.0120,-0.171772
15.0140,-0.098504
15.0160,-0.051770
15.0180,-0.020956
15.0200,-0.001491
15.0220,0.035175
15.0240,-0.022105
15.0260,0.035956
15.0280,0.019752
15.0300,0.008963
15.0320,-0.037011
15.0340,-0.017498
15.0360,0.009003
15.0380,-0.005048
15.0400,-0.034499
15.0420,-0.007648
15.0440,-0.003147
15.0460,0.010601
15.0480,0.045751
15.0500,0.069251
15.0520,0.106690
15.0540,0.060102
15.0560,0.103287
15.0580,0.146836
15.0600,0.167954
15.0620,0.171305
15.0640,0.200416
15.0660,0.207118
15.0680,0.265553
15.0700,0.276634
15.0720,0.271391
15.0740,0.304563
15.0760,0.319321
15.0780,0.307698
15.0800,0.270926
15.0820,0.283314
15.0840,0.288195
15.0860,0.225098
15.0880,0.223637
15.0900,0.268628
15.0920,0.223198
15.0940,0.198263
15.0960,0.196982
15.0980,0.144549
15.1000,0.144022
15.1020,0.092858
15.1040,0.067062
15.1060,0.073274
15.1080,-0.029562
15.1100,-0.002314
15.1120,0.043521
15.1140,-0.004295
15.1160,-0.008668
15.1180,-0.004713
15.1200,0.009487
15.1220,-0.019128
15.1240,-0.013813
15.1260,0.016256
15.1280,-0.000040
15.1300,0.031327
15.1320,-0.000041
15.1340,0.004931
15.1360,-0.006537
15.1380,0.000171
15.1400,-0.038588
15.1420,-0.014438
15.1440,-0.039761
15.1460,-0.005551
15.1480,0.013893
15.1500,0.000839
15.1520,0.025903
15.1540,0.003871
15.1560,0.008094
15.1580,-0.000941
15.1600,0.002762
15.1620,0.012292
15.1640,0.024232
15.1660,0.024696
15.1680,0.022507
15.1700,0.014835
15.1720,0.033067
15.1740,-0.041622
15.1760,-0.002601
15.1780,0.002080
15.1800,0.009728
15.1820,0.019581
15.1840,0.013933
15.1860,-0.014161
15.1880,-0.023161
15.1900,-0.045972
15.1920,0.001319
15.1940,-0.007777
15.1960,0.024130
15.1980,-0.017076
15.2000,-0.015366
15.2020,0.033239
15.2040,0.000301
15.2060,-0.012490
15.2080,0.008228
15.2100,0.018170
15.2120,0.014572
15.2140,0.044076
15.2160,0.028847
15.2180,-0.003400
15.2200,-0.029242
15.2220,-0.019887
15.2240,0.004176
15.2260,0.002823
15.2280,-0.008446
15.2300,0.015756
15.2320,-0.029574
15.2340,0.007226
15.2360,-0.022711
15.2380,-0.016172
15.2400,-0.019853
15.2420,-0.001505
15.2440,0.016250
15.2460,0.049489
15.2480,-0.006040
15.2500,-0.010387
15.2520,-0.002808
15.2540,-0.020520
15.2560,-0.016828
15.2580,0.020249
15.2600,0.005530
15.2620,0.006184
15.2640,-0.011437
15.2660,-0.008373
15.2680,0.000299
15.2700,-0.004161
15.2720,-0.026390
15.2740,-0.005792
15.2760,0.001351
15.2780,0.021171
15.2800,0.029511
15.2820,0.009876
15.2840,0.027334
15.2860,-0.020170
15.2880,-0.007424
15.2900,0.004859
15.2920,-0.014368
15.2940,-0.021067
15.2960,0.016010
15.2980,0.004414
15.3000,0.013430
15.3020,0.011387
15.3040,0.001582
15.3060,-0.020831
15.3080,0.003680
15.3100,-0.006650
15.3120,-0.021549
15.3140,-0.034603
15.3160,0.037189
15.3180,0.008661
15.3200,0.035120
15.3220,0.005299
15.3240,0.012030
15.3260,0.026524
15.3280,0.011660
15.3300,-0.000647
15.3320,0.024330
15.3340,-0.012161
15.3360,-0.009918
15.3380,0.022237
15.3400,-0.011433
15.3420,-0.021987
15.3440,0.002826
15.3460,0.015842
15.3480,0.003637
15.3500,-0.001098
15.3520,-0.022660
15.3540,-0.009458
15.3560,-0.022015
15.3580,0.017202
15.3600,0.010290
15.3620,-0.002073
15.3640,-0.016196
15.3660,-0.007035
15.3680,-0.034811
15.3700,-0.009674
15.3720,-0.001839
15.3740,0.000709
15.3760,-0.002160
15.3780,-0.027606
15.3800,0.010515
15.3820,0.012074
15.3840,-0.002981
15.3860,0.008441
15.3880,0.032527
15.3900,0.003136
15.3920,-0.027233
15.3940,0.031262
15.3960,0.030320
15.3980,0.028809
15.4000,0.034212
15.4020,0.014858
15.4040,-0.007044
15.4060,-0.000848
15.4080,0.035932
15.4100,0.034797
15.4120,-0.029886
15.4140,0.023814
15.4160,-0.037180
15.4180,-0.044391
15.4200,-0.027418
15.4220,-0.026944
15.4240,0.024424
15.4260,0.009316
15.4280,-0.024668
15.4300,-0.002990
15.4320,0.008834
15.4340,0.005303
15.4360,0.000824
15.4380,-0.021754
15.4400,-0.004884
15.4420,0.024206
15.4440,0.003733
15.4460,0.021076
15.4480,0.005727
15.4500,0.005883
15.4520,0.000345
15.4540,-0.003552
15.4560,-0.006826
15.4580,0.001215
15.4600,0.011249
15.4620,0.015922
15.4640,-0.026651
15.4660,-0.004646
15.4680,-0.008322
15.4700,-0.013247
15.4720,-0.007722
15.4740,0.014720
15.4760,0.012292
15.4780,0.029599
15.4800,0.015066
15.4820,-0.007264
15.4840,0.040849
15.4860,-0.033262
15.4880,0.020209
15.4900,-0.000743
15.4920,-0.002772
15.4940,-0.010503
15.4960,0.017908
15.4980,-0.003306
15.5000,0.030712
15.5020,-0.042815
15.5040,0.016511
15.5060,0.011791
15.5080,-0.000538
15.5100,-0.019745
15.5120,0.039545
15.5140,0.008453
15.5160,0.021654
15.5180,-0.022758
15.5200,-0.008891
15.5220,0.022893
15.5240,0.005664
15.5260,-0.014600
15.5280,0.027286
15.5300,-0.009872
15.5320,-0.004631
15.5340,-0.001598
15.5360,-0.012709
15.5380,0.032567
15.5400,0.033826
15.5420,0.060400
15.5440,-0.007437
15.5460,0.001010
15.5480,0.018868
15.5500,0.030910
15.5520,-0.001770
15.5540,-0.000708
15.5560,0.028970
15.5580,0.008494
15.5600,0.006673
15.5620,0.046567
15.5640,0.026875
15.5660,0.066846
15.5680,0.060629
15.5700,0.107710
15.5720,0.108859
15.5740,0.106120
15.5760,0.142470
15.5780,0.168975
15.5800,0.177529
15.5820,0.149554
15.5840,0.106037
15.5860,0.090807
15.5880,0.106263
15.5900,0.079783
15.5920,0.085020
15.5940,0.046468
15.5960,0.017742
15.5980,0.043129
15.6000,0.026749
15.6020,0.027767
15.6040,0.013736
15.6060,-0.064756
15.6080,0.014309
15.6100,-0.011049
15.6120,-0.034515
15.6140,-0.039136
15.6160,-0.115404
15.6180,-0.202433
15.6200,1.154068
15.6220,-0.240485
15.6240,-0.173966
15.6260,-0.117485
15.6280,-0.027465
15.6300,-0.056702
15.6320,-0.004657
15.6340,0.004537
15.6360,-0.020931
15.6380,-0.010997
15.6400,-0.033197
15.6420,0.030994
15.6440,-0.001988
15.6460,0.040302
15.6480,0.006928
15.6500,0.010954
15.6520,0.029040
15.6540,-0.010887
15.6560,0.017052
15.6580,0.001084
15.6600,0.034631
15.6620,0.068452
15.6640,0.085293
15.6660,0.073847
15.6680,0.142503
15.6700,0.156378
15.6720,0.160016
15.6740,0.171005
15.6760,0.201610
15.6780,0.210426
15.6800,0.260671
15.6820,0.307078
15.6840,0.304698
15.6860,0.261236
15.6880,0.299521
15.6900,0.309786
15.6920,0.314019
15.6940,0.292972
15.6960,0.283647
15.6980,0.262325
15.7000,0.209245
15.7020,0.224107
15.7040,0.201386
15.7060,0.204459
15.7080,0.178362
15.7100,0.120053
15.7120,0.130589
15.7140,0.101004
15.7160,0.068066
15.7180,0.080427
15.7200,0.010822
15.7220,-0.011649
15.7240,-0.033302
15.7260,-0.005351
15.7280,-0.019022
15.7300,-0.001089
15.7320,0.018618
15.7340,-0.016855
15.7360,0.024937
15.7380,-0.012818
15.7400,0.020738
15.7420,-0.022730
15.7440,-0.012753
15.7460,-0.011763
15.7480,0.009887
15.7500,0.030366
15.7520,-0.011184
15.7540,-0.029167
15.7560,-0.041988
15.7580,-0.009129
15.7600,-0.010921
15.7620,-0.036724
15.7640,0.002648
15.7660,-0.010919
15.7680,0.017990
15.7700,0.021919
15.7720,0.011892
15.7740,-0.033125
15.7760,-0.000837
15.7780,-0.021952
15.7800,-0.005865
15.7820,-0.016328
15.7840,-0.006347
15.7860,-0.044928
15.7880,-0.028460
15.7900,-0.013163
15.7920,0.001388
15.7940,0.004334
15.7960,0.008338
15.7980,-0.020293
15.8000,0.006794
15.8020,-0.026333
15.8040,0.033806
15.8060,0.044927
15.8080,0.011076
15.8100,0.012194
15.8120,-0.006555
15.8140,-0.035564
15.8160,-0.005586
15.8180,0.020901
15.8200,-0.004125
15.8220,-0.014512
15.8240,-0.015153
15.8260,-0.033097
15.8280,-0.008939
15.8300,0.000423
15.8320,-0.030311
15.8340,-0.029185
15.8360,0.009762
15.8380,0.002140
15.8400,0.021929
15.8420,-0.023102
15.8440,-0.004333
15.8460,0.009458
15.8480,-0.037362
15.8500,-0.008048
15.8520,0.002041
15.8540,0.003692
15.8560,0.029116
15.8580,0.002046
15.8600,0.002279
15.8620,-0.013729
15.8640,0.024425
15.8660,0.002225
15.8680,-0.031104
15.8700,-0.014455
15.8720,0.028437
15.8740,-0.061078
15.8760,-0.015281
15.8780,-0.001084
15.8800,-0.001247
15.8820,0.017638
15.8840,0.006995
15.8860,-0.000264
15.8880,-0.019329
15.8900,-0.016773
15.8920,0.002505
15.8940,0.004049
15.8960,0.007823
15.8980,0.009854
15.9000,0.030929
15.9020,-0.019109
15.9040,0.028723
15.9060,-0.027556
15.9080,0.009435
15.9100,0.007064
15.9120,-0.049438
15.9140,0.001228
15.9160,0.034741
15.9180,0.011488
15.9200,-0.013842
15.9220,0.003420
15.9240,-0.007879
15.9260,0.018523
15.9280,-0.020552
15.9300,0.000717
15.9320,0.012307
15.9340,-0.014097
15.9360,0.014278
15.9380,-0.000769
15.9400,-0.006760
15.9420,-0.012488
15.9440,-0.024482
15.9460,-0.016721
15.9480,-0.019935
15.9500,0.006899
15.9520,0.010863
15.9540,0.013235
15.9560,-0.029037
15.9580,-0.040228
15.9600,-0.008508
15.9620,0.004626
15.9640,-0.000140
15.9660,-0.022337
15.9680,0.021869
15.9700,0.013819
15.9720,-0.023773
15.9740,-0.010069
15.9760,0.006536
15.9780,-0.000381
15.9800,0.005612
15.9820,-0.005488
15.9840,0.013277
15.9860,-0.009457
15.9880,-0.003281
15.9900,0.016231
15.9920,-0.023935
15.9940,0.020017
15.9960,0.040245
15.9980,-0.039070
16.0000,-0.003537
16.0020,-0.006643
16.0040,0.012848
16.0060,0.008302
16.0080,-0.008477
16.0100,0.029521
16.0120,0.008720
16.0140,0.002803
16.0160,-0.007078
16.0180,-0.007262
16.0200,-0.008153
16.0220,-0.015373
16.0240,-0.007603
16.0260,-0.021788
16.0280,0.024363
16.0300,0.039059
16.0320,-0.007895
16.0340,0.022971
16.0360,-0.018420
16.0380,-0.027438
16.0400,0.015153
16.0420,-0.035272
16.0440,0.004332
16.0460,-0.006749
16.0480,-0.004360
16.0500,-0.011244
16.0520,0.018562
16.0540,-0.000272
16.0560,-0.003856
16.0580,-0.007301
16.0600,0.009471
16.0620,-0.004235
16.0640,-0.030542
16.0660,-0.009961
16.0680,-0.003852
16.0700,0.005027
16.0720,-0.016443
16.0740,0.003138
16.0760,-0.019790
16.0780,-0.027678
16.0800,-0.030851
16.0820,0.012207
16.0840,0.017429
16.0860,-0.005075
16.0880,0.030647
16.0900,0.008204
16.0920,0.013863
16.0940,0.018962
16.0960,0.003164
16.0980,0.000112
16.1000,-0.020958
16.1020,-0.010448
16.1040,-0.008235
16.1060,0.021857
16.1080,0.035812
16.1100,0.025093
16.1120,0.011144
16.1140,0.010528
16.1160,0.034001
16.1180,0.016832
16.1200,0.001725
16.1220,0.006009
16.1240,0.007060
16.1260,-0.025463
16.1280,0.010697
16.1300,0.021302
16.1320,-0.015466
16.1340,-0.024289
16.1360,0.020350
16.1380,0.020834
16.1400,-0.035334
16.1420,-0.014945
16.1440,-0.026932
16.1460,-0.004638
16.1480,-0.018771
16.1500,-0.034014
16.1520,0.014317
16.1540,0.021689
16.1560,-0.009059
16.1580,0.004679
16.1600,0.011647
16.1620,-0.024266
16.1640,0.000609
16.1660,-0.001808
16.1680,0.005826
16.1700,-0.007457
16.1720,0.022240
16.1740,-0.000881
16.1760,-0.019049
16.1780,-0.001228
16.1800,-0.002810
16.1820,-0.019803
16.1840,-0.004405
16.1860,0.016407
16.1880,0.017105
16.1900,0.003987
16.1920,0.005164
16.1940,0.022047
16.1960,-0.012234
16.1980,0.039649
16.2000,0.035860
16.2020,0.057002
16.2040,0.056621
16.2060,0.074116
16.2080,0.130295
16.2100,0.108607
16.2120,0.128740
16.2140,0.128371
16.2160,0.163889
16.2180,0.130362
16.2200,0.149822
16.2220,0.122361
16.2240,0.128746
16.2260,0.142563
16.2280,0.108196
16.2300,0.035498
16.2320,0.031596
16.2340,0.057189
16.2360,0.010499
16.2380,-0.010324
16.2400,0.005929
16.2420,-0.010852
16.2440,0.013632
16.2460,0.028443
16.2480,-0.000755
16.2500,-0.023401
16.2520,-0.064779
16.2540,-0.117040
16.2560,-0.186173
16.2580,1.175039
16.2600,-0.274849
16.2620,-0.168138
16.2640,-0.085636
16.2660,-0.047969
16.2680,-0.039549
16.2700,-0.032090
16.2720,0.011126
16.2740,-0.016597
16.2760,0.001688
16.2780,0.002354
16.2800,-0.033611
16.2820,-0.010584
16.2840,0.011212
16.2860,0.021685
16.2880,-0.044497
16.2900,-0.000303
16.2920,0.015230
16.2940,0.000860
16.2960,-0.001786
16.2980,0.062534
16.3000,0.041891
16.3020,0.063511
16.3040,0.050434
16.3060,0.091730
16.3080,0.119712
16.3100,0.134500
16.3120,0.193464
16.3140,0.207996
16.3160,0.213538
16.3180,0.258018
16.3200,0.270732
16.3220,0.231557
16.3240,0.303366
16.3260,0.323403
16.3280,0.268941
16.3300,0.319605
16.3320,0.274858
16.3340,0.286917
16.3360,0.246357
16.3380,0.273030
16.3400,0.208578
16.3420,0.227547
16.3440,0.169801
16.3460,0.151650
16.3480,0.168156
16.3500,0.099883
16.3520,0.096192
16.3540,0.067155
16.3560,0.063226
16.3580,-0.015638
16.3600,-0.006731
16.3620,-0.000736
16.3640,0.000321
16.3660,-0.006051
16.3680,-0.008976
16.3700,0.015268
16.3720,-0.042591
16.3740,0.016403
16.3760,0.013401
16.3780,-0.007279
16.3800,-0.009475
16.3820,-0.005786
16.3840,-0.033391
16.3860,-0.018050
16.3880,-0.017657
16.3900,0.035470
16.3920,-0.044872
16.3940,0.006630
16.3960,-0.023638
16.3980,0.031745
16.4000,0.037774
16.4020,0.017524
16.4040,0.025919
16.4060,-0.008412
16.4080,-0.024650
16.4100,0.026809
16.4120,0.013463
16.4140,0.027519
16.4160,-0.021052
16.4180,0.032598
16.4200,0.016696
16.4220,-0.015488
16.4240,-0.037317
16.4260,0.009119
16.4280,-0.011977
16.4300,0.001532
16.4320,-0.014447
16.4340,-0.017466
16.4360,-0.030144
16.4380,-0.022489
16.4400,-0.009654
16.4420,-0.021644
